student_id,class_id,Semester,year,grade
1436529,8317,Spring,2019,B
1436529,6512,Spring,2019,C
1436529,6944,Spring,2019,C
1436529,1131,Fall,2020,C
1436529,2446,Fall,2020,A
1436529,9998,Fall,2020,B
1436529,9452,Fall,2020,C
1436529,6287,Spring,2020,A
1436529,7128,Spring,2020,A
1436529,4812,Spring,2020,B
1436529,2954,Spring,2020,B
1436529,8494,Fall,2021,C
1436529,6483,Fall,2021,B
1436529,1538,Fall,2021,C
1436529,5857,Fall,2021,C
8167694,6788,Spring,2018,A
8167694,9651,Spring,2018,A
8167694,9814,Spring,2018,C
8167694,5642,Spring,2018,C
8167694,8125,Fall,2019,B
8167694,6232,Fall,2019,C
8167694,9392,Fall,2019,C
8167694,2274,Fall,2019,A
8167694,9613,Spring,2019,C
8167694,9224,Spring,2019,C
8167694,2766,Spring,2019,A
8167694,7372,Spring,2019,B
8167694,8692,Fall,2020,B
8167694,3269,Fall,2020,B
8167694,9636,Fall,2020,C
8167694,5152,Fall,2020,A
8167694,3358,Spring,2020,A
8167694,4117,Spring,2020,B
8167694,6199,Spring,2020,A
8167694,5215,Spring,2020,B
8167694,2571,Fall,2021,C
8167694,6935,Fall,2021,A
8167694,4859,Fall,2021,B
8167694,1641,Fall,2021,A
4121119,2487,Spring,2018,C
4121119,3293,Spring,2018,A
4121119,4384,Spring,2018,A
4121119,5431,Spring,2018,A
4121119,2898,Fall,2019,C
4121119,1148,Fall,2019,A
4121119,4695,Fall,2019,A
4121119,8498,Fall,2019,C
4121119,4228,Spring,2019,A
4121119,1949,Spring,2019,B
4121119,8987,Spring,2019,A
4121119,7472,Spring,2019,A
4121119,5881,Fall,2020,B
4121119,8724,Fall,2020,C
4121119,6494,Fall,2020,B
4121119,1384,Fall,2020,C
4121119,5327,Spring,2020,C
4121119,8437,Spring,2020,A
4121119,3819,Spring,2020,B
4121119,2363,Spring,2020,C
4121119,2771,Fall,2021,C
4121119,2162,Fall,2021,B
4121119,1861,Fall,2021,A
4121119,9378,Fall,2021,C
4492332,4431,Spring,2018,C
4492332,2162,Spring,2018,C
4492332,9981,Spring,2018,C
4492332,2821,Spring,2018,A
4492332,2137,Fall,2019,B
4492332,4488,Fall,2019,A
4492332,7232,Fall,2019,A
4492332,5967,Fall,2019,A
4492332,1386,Spring,2019,B
4492332,6391,Spring,2019,B
4492332,1141,Spring,2019,B
4492332,4174,Spring,2019,B
4492332,2671,Fall,2020,A
4492332,4263,Fall,2020,C
4492332,7475,Fall,2020,C
4492332,9455,Fall,2020,C
4492332,8392,Spring,2020,C
4492332,7376,Spring,2020,B
4492332,5594,Spring,2020,C
4492332,2661,Spring,2020,A
4492332,2551,Fall,2021,C
4492332,2645,Fall,2021,C
4492332,5442,Fall,2021,B
4492332,9794,Fall,2021,B
4569775,1768,Spring,2020,A
4569775,2413,Spring,2020,B
4569775,2214,Spring,2020,C
4569775,7813,Spring,2020,B
4569775,6572,Fall,2021,C
4569775,8955,Fall,2021,B
4569775,7899,Fall,2021,A
4569775,9118,Fall,2021,B
7121891,1721,Spring,2019,C
7121891,6443,Spring,2019,A
7121891,7541,Spring,2019,B
7121891,1676,Spring,2019,A
7121891,8841,Fall,2020,A
7121891,3978,Fall,2020,A
7121891,7632,Fall,2020,A
7121891,2916,Fall,2020,A
7121891,2491,Spring,2020,A
7121891,3726,Spring,2020,B
7121891,3179,Spring,2020,B
7121891,6768,Spring,2020,C
7121891,7158,Fall,2021,A
7121891,3217,Fall,2021,A
7121891,7629,Fall,2021,B
7121891,2624,Fall,2021,A
4514991,4167,Spring,2020,B
4514991,7386,Spring,2020,C
4514991,4548,Spring,2020,C
4514991,6737,Spring,2020,B
4514991,6135,Fall,2021,A
4514991,7926,Fall,2021,B
4514991,6169,Fall,2021,B
4514991,8278,Fall,2021,B
7514645,3997,Spring,2020,B
7514645,1519,Spring,2020,B
7514645,9119,Spring,2020,B
7514645,8661,Spring,2020,B
7514645,7834,Fall,2021,C
7514645,9631,Fall,2021,A
7514645,3991,Fall,2021,B
7514645,5885,Fall,2021,A
6135833,8445,Spring,2019,A
6135833,8714,Spring,2019,A
6135833,4539,Spring,2019,C
6135833,3688,Spring,2019,C
6135833,2152,Fall,2020,B
6135833,3916,Fall,2020,B
6135833,2622,Fall,2020,A
6135833,7475,Fall,2020,B
6135833,7916,Spring,2020,B
6135833,4373,Spring,2020,B
6135833,2333,Spring,2020,A
6135833,3536,Spring,2020,C
6135833,9521,Fall,2021,B
6135833,1344,Fall,2021,B
6135833,1614,Fall,2021,A
6135833,4312,Fall,2021,B
4499331,9855,Spring,2018,A
4499331,6167,Spring,2018,C
4499331,7897,Spring,2018,B
4499331,9286,Spring,2018,A
4499331,4677,Fall,2019,C
4499331,6314,Fall,2019,B
4499331,6375,Fall,2019,A
4499331,4584,Fall,2019,C
4499331,9121,Spring,2019,C
4499331,5398,Spring,2019,C
4499331,5314,Spring,2019,B
4499331,1395,Spring,2019,C
4499331,9385,Fall,2020,B
4499331,8463,Fall,2020,C
4499331,9332,Fall,2020,B
4499331,5463,Fall,2020,C
4499331,9115,Spring,2020,C
4499331,5349,Spring,2020,B
4499331,5841,Spring,2020,A
4499331,5177,Spring,2020,B
4499331,2758,Fall,2021,A
4499331,8425,Fall,2021,B
4499331,4837,Fall,2021,A
4499331,6687,Fall,2021,A
5552113,3523,Spring,2018,C
5552113,4686,Spring,2018,B
5552113,3212,Spring,2018,C
5552113,3324,Spring,2018,B
5552113,2513,Fall,2019,C
5552113,4348,Fall,2019,A
5552113,7657,Fall,2019,B
5552113,1689,Fall,2019,A
5552113,2369,Spring,2019,B
5552113,5671,Spring,2019,C
5552113,3516,Spring,2019,A
5552113,6833,Spring,2019,A
5552113,9914,Fall,2020,B
5552113,6371,Fall,2020,B
5552113,3819,Fall,2020,A
5552113,9387,Fall,2020,B
5552113,5539,Spring,2020,A
5552113,7777,Spring,2020,A
5552113,4637,Spring,2020,C
5552113,9613,Spring,2020,B
5552113,3257,Fall,2021,C
5552113,4289,Fall,2021,B
5552113,4777,Fall,2021,A
5552113,1452,Fall,2021,C
8626312,6966,Spring,2018,A
8626312,2781,Spring,2018,C
8626312,1675,Spring,2018,A
8626312,7435,Spring,2018,A
8626312,3882,Fall,2019,B
8626312,4976,Fall,2019,A
8626312,6331,Fall,2019,B
8626312,4462,Fall,2019,A
8626312,4519,Spring,2019,C
8626312,7791,Spring,2019,C
8626312,2495,Spring,2019,B
8626312,3393,Spring,2019,B
8626312,9642,Fall,2020,C
8626312,6696,Fall,2020,C
8626312,6416,Fall,2020,C
8626312,4334,Fall,2020,A
8626312,9571,Spring,2020,C
8626312,6598,Spring,2020,A
8626312,3918,Spring,2020,A
8626312,5158,Spring,2020,B
8626312,5719,Fall,2021,B
8626312,8647,Fall,2021,C
8626312,4465,Fall,2021,A
8626312,8965,Fall,2021,C
7761166,6271,Spring,2017,B
7761166,1931,Spring,2017,C
7761166,5872,Spring,2017,C
7761166,6892,Spring,2017,B
7761166,6891,Fall,2018,B
7761166,1527,Fall,2018,C
7761166,5166,Fall,2018,C
7761166,5927,Fall,2018,A
7761166,8529,Spring,2018,C
7761166,7851,Spring,2018,C
7761166,7169,Spring,2018,C
7761166,6557,Spring,2018,A
7761166,6157,Fall,2019,C
7761166,8537,Fall,2019,B
7761166,3778,Fall,2019,A
7761166,5572,Fall,2019,B
7761166,7651,Spring,2019,A
7761166,9346,Spring,2019,A
7761166,9677,Spring,2019,B
7761166,6783,Spring,2019,B
7761166,7614,Fall,2020,C
7761166,9499,Fall,2020,B
7761166,5866,Fall,2020,B
7761166,6118,Fall,2020,A
7761166,4787,Spring,2020,C
7761166,1116,Spring,2020,A
7761166,3737,Spring,2020,C
7761166,9476,Spring,2020,B
7761166,8612,Fall,2021,A
7761166,9499,Fall,2021,C
7761166,9976,Fall,2021,A
7761166,6199,Fall,2021,C
6165646,4656,Spring,2018,A
6165646,7664,Spring,2018,B
6165646,1419,Spring,2018,A
6165646,6769,Spring,2018,B
6165646,7336,Fall,2019,C
6165646,3271,Fall,2019,B
6165646,2154,Fall,2019,B
6165646,8163,Fall,2019,A
6165646,2218,Spring,2019,B
6165646,8242,Spring,2019,B
6165646,1248,Spring,2019,C
6165646,2539,Spring,2019,C
6165646,6449,Fall,2020,B
6165646,4676,Fall,2020,B
6165646,3971,Fall,2020,B
6165646,4345,Fall,2020,C
6165646,5379,Spring,2020,B
6165646,5657,Spring,2020,C
6165646,9177,Spring,2020,A
6165646,1528,Spring,2020,B
6165646,1954,Fall,2021,A
6165646,8726,Fall,2021,C
6165646,1354,Fall,2021,B
6165646,8429,Fall,2021,A
1984789,2231,Spring,2019,B
1984789,4249,Spring,2019,C
1984789,9344,Spring,2019,B
1984789,2471,Spring,2019,C
1984789,1893,Fall,2020,C
1984789,3587,Fall,2020,C
1984789,2576,Fall,2020,B
1984789,1361,Fall,2020,C
1984789,7198,Spring,2020,B
1984789,3136,Spring,2020,C
1984789,5525,Spring,2020,C
1984789,5583,Spring,2020,C
1984789,7672,Fall,2021,A
1984789,4469,Fall,2021,C
1984789,4926,Fall,2021,C
1984789,8836,Fall,2021,C
7137111,3958,Spring,2017,C
7137111,7287,Spring,2017,B
7137111,8112,Spring,2017,A
7137111,6745,Spring,2017,A
7137111,9253,Fall,2018,C
7137111,3616,Fall,2018,A
7137111,6698,Fall,2018,B
7137111,3827,Fall,2018,A
7137111,3455,Spring,2018,B
7137111,3718,Spring,2018,C
7137111,1461,Spring,2018,C
7137111,9778,Spring,2018,B
7137111,5979,Fall,2019,A
7137111,8315,Fall,2019,A
7137111,5121,Fall,2019,C
7137111,2782,Fall,2019,B
7137111,3322,Spring,2019,C
7137111,6122,Spring,2019,A
7137111,1794,Spring,2019,A
7137111,5147,Spring,2019,A
7137111,5581,Fall,2020,B
7137111,7358,Fall,2020,C
7137111,9867,Fall,2020,A
7137111,9882,Fall,2020,A
7137111,1477,Spring,2020,B
7137111,1651,Spring,2020,B
7137111,6628,Spring,2020,A
7137111,2458,Spring,2020,B
7137111,5615,Fall,2021,A
7137111,4638,Fall,2021,A
7137111,7813,Fall,2021,A
7137111,4561,Fall,2021,C
5596651,8897,Spring,2018,C
5596651,7283,Spring,2018,C
5596651,8443,Spring,2018,B
5596651,6991,Spring,2018,C
5596651,1519,Fall,2019,B
5596651,7272,Fall,2019,B
5596651,4737,Fall,2019,C
5596651,8949,Fall,2019,C
5596651,1383,Spring,2019,B
5596651,4615,Spring,2019,A
5596651,1433,Spring,2019,A
5596651,8464,Spring,2019,C
5596651,6297,Fall,2020,C
5596651,4546,Fall,2020,A
5596651,5211,Fall,2020,C
5596651,5335,Fall,2020,A
5596651,7475,Spring,2020,A
5596651,2257,Spring,2020,B
5596651,3317,Spring,2020,C
5596651,4766,Spring,2020,C
5596651,9147,Fall,2021,A
5596651,9395,Fall,2021,A
5596651,7679,Fall,2021,C
5596651,7398,Fall,2021,A
1876911,7888,Spring,2019,B
1876911,6672,Spring,2019,B
1876911,9922,Spring,2019,A
1876911,1652,Spring,2019,B
1876911,4138,Fall,2020,A
1876911,1598,Fall,2020,C
1876911,7614,Fall,2020,B
1876911,1343,Fall,2020,A
1876911,5271,Spring,2020,B
1876911,5369,Spring,2020,C
1876911,1573,Spring,2020,C
1876911,1358,Spring,2020,A
1876911,6843,Fall,2021,A
1876911,2659,Fall,2021,C
1876911,2544,Fall,2021,B
1876911,8293,Fall,2021,C
2852131,3212,Spring,2020,A
2852131,9927,Spring,2020,C
2852131,3286,Spring,2020,B
2852131,4252,Spring,2020,C
2852131,8544,Fall,2021,B
2852131,6423,Fall,2021,A
2852131,5331,Fall,2021,A
2852131,1929,Fall,2021,B
5997555,5713,Spring,2020,C
5997555,6689,Spring,2020,B
5997555,5757,Spring,2020,B
5997555,1126,Spring,2020,A
5997555,3482,Fall,2021,C
5997555,1142,Fall,2021,C
5997555,2969,Fall,2021,B
5997555,7225,Fall,2021,B
6279919,1335,Spring,2019,C
6279919,4467,Spring,2019,B
6279919,1383,Spring,2019,B
6279919,4372,Spring,2019,C
6279919,3723,Fall,2020,C
6279919,5591,Fall,2020,C
6279919,5531,Fall,2020,C
6279919,3484,Fall,2020,B
6279919,2313,Spring,2020,C
6279919,5424,Spring,2020,C
6279919,1682,Spring,2020,B
6279919,4722,Spring,2020,C
6279919,5787,Fall,2021,B
6279919,7125,Fall,2021,B
6279919,3549,Fall,2021,C
6279919,5684,Fall,2021,A
1531356,3916,Spring,2019,A
1531356,3227,Spring,2019,A
1531356,3791,Spring,2019,B
1531356,5226,Spring,2019,B
1531356,1849,Fall,2020,A
1531356,4638,Fall,2020,A
1531356,5759,Fall,2020,B
1531356,3788,Fall,2020,C
1531356,8526,Spring,2020,A
1531356,9767,Spring,2020,B
1531356,6678,Spring,2020,B
1531356,2989,Spring,2020,C
1531356,5376,Fall,2021,B
1531356,8113,Fall,2021,B
1531356,4388,Fall,2021,A
1531356,7925,Fall,2021,A
7765392,9178,Spring,2017,A
7765392,7336,Spring,2017,A
7765392,2112,Spring,2017,C
7765392,8279,Spring,2017,A
7765392,9615,Fall,2018,B
7765392,3767,Fall,2018,C
7765392,5649,Fall,2018,B
7765392,8461,Fall,2018,C
7765392,5426,Spring,2018,C
7765392,1485,Spring,2018,A
7765392,8367,Spring,2018,C
7765392,3237,Spring,2018,B
7765392,4566,Fall,2019,A
7765392,4936,Fall,2019,C
7765392,9853,Fall,2019,B
7765392,8715,Fall,2019,A
7765392,7297,Spring,2019,C
7765392,3598,Spring,2019,B
7765392,8934,Spring,2019,A
7765392,8627,Spring,2019,C
7765392,9777,Fall,2020,C
7765392,4194,Fall,2020,C
7765392,5119,Fall,2020,C
7765392,8893,Fall,2020,B
7765392,1841,Spring,2020,C
7765392,3746,Spring,2020,A
7765392,6375,Spring,2020,C
7765392,8432,Spring,2020,C
7765392,2212,Fall,2021,A
7765392,3491,Fall,2021,A
7765392,8343,Fall,2021,C
7765392,2475,Fall,2021,B
9865526,2369,Spring,2018,B
9865526,5528,Spring,2018,B
9865526,2297,Spring,2018,C
9865526,4169,Spring,2018,C
9865526,8593,Fall,2019,C
9865526,6254,Fall,2019,B
9865526,3695,Fall,2019,B
9865526,1369,Fall,2019,C
9865526,3614,Spring,2019,C
9865526,1896,Spring,2019,C
9865526,4198,Spring,2019,C
9865526,8644,Spring,2019,A
9865526,8446,Fall,2020,C
9865526,6735,Fall,2020,B
9865526,6975,Fall,2020,B
9865526,3895,Fall,2020,C
9865526,7494,Spring,2020,B
9865526,5548,Spring,2020,A
9865526,1299,Spring,2020,C
9865526,7721,Spring,2020,A
9865526,4564,Fall,2021,A
9865526,8254,Fall,2021,C
9865526,6823,Fall,2021,C
9865526,2368,Fall,2021,B
9822579,8793,Spring,2020,B
9822579,4969,Spring,2020,B
9822579,9122,Spring,2020,B
9822579,8233,Spring,2020,C
9822579,3547,Fall,2021,A
9822579,7117,Fall,2021,C
9822579,3633,Fall,2021,A
9822579,1166,Fall,2021,A
8269486,8323,Spring,2019,A
8269486,8877,Spring,2019,C
8269486,8144,Spring,2019,A
8269486,2257,Spring,2019,C
8269486,1115,Fall,2020,C
8269486,6535,Fall,2020,A
8269486,7872,Fall,2020,C
8269486,7824,Fall,2020,B
8269486,9698,Spring,2020,B
8269486,7996,Spring,2020,A
8269486,2687,Spring,2020,B
8269486,9424,Spring,2020,A
8269486,2659,Fall,2021,B
8269486,7346,Fall,2021,C
8269486,5464,Fall,2021,C
8269486,4221,Fall,2021,B
3427789,2936,Spring,2018,C
3427789,8611,Spring,2018,C
3427789,9922,Spring,2018,A
3427789,5752,Spring,2018,B
3427789,3361,Fall,2019,B
3427789,6656,Fall,2019,B
3427789,2195,Fall,2019,B
3427789,6379,Fall,2019,B
3427789,5858,Spring,2019,C
3427789,8725,Spring,2019,B
3427789,2728,Spring,2019,B
3427789,6753,Spring,2019,A
3427789,2747,Fall,2020,C
3427789,1957,Fall,2020,B
3427789,1878,Fall,2020,A
3427789,1186,Fall,2020,B
3427789,6533,Spring,2020,C
3427789,4123,Spring,2020,B
3427789,6825,Spring,2020,A
3427789,9432,Spring,2020,A
3427789,1948,Fall,2021,C
3427789,2712,Fall,2021,C
3427789,7538,Fall,2021,C
3427789,4929,Fall,2021,B
4783554,2653,Spring,2019,B
4783554,8144,Spring,2019,C
4783554,1163,Spring,2019,C
4783554,5872,Spring,2019,A
4783554,6838,Fall,2020,C
4783554,6973,Fall,2020,B
4783554,1161,Fall,2020,C
4783554,4775,Fall,2020,B
4783554,4138,Spring,2020,B
4783554,6132,Spring,2020,B
4783554,5424,Spring,2020,B
4783554,2458,Spring,2020,C
4783554,8845,Fall,2021,B
4783554,2519,Fall,2021,A
4783554,2271,Fall,2021,C
4783554,7143,Fall,2021,C
7957781,2561,Spring,2020,A
7957781,7353,Spring,2020,C
7957781,8416,Spring,2020,C
7957781,8775,Spring,2020,C
7957781,5512,Fall,2021,A
7957781,9875,Fall,2021,C
7957781,3396,Fall,2021,A
7957781,9194,Fall,2021,A
1692112,3434,Spring,2019,A
1692112,4944,Spring,2019,A
1692112,9391,Spring,2019,B
1692112,8757,Spring,2019,A
1692112,9313,Fall,2020,A
1692112,3571,Fall,2020,C
1692112,5483,Fall,2020,C
1692112,9658,Fall,2020,B
1692112,4441,Spring,2020,C
1692112,1548,Spring,2020,B
1692112,9323,Spring,2020,C
1692112,8943,Spring,2020,B
1692112,7269,Fall,2021,C
1692112,3359,Fall,2021,B
1692112,5784,Fall,2021,B
1692112,8365,Fall,2021,A
9945631,7495,Spring,2019,C
9945631,9596,Spring,2019,A
9945631,8632,Spring,2019,C
9945631,5935,Spring,2019,A
9945631,6695,Fall,2020,C
9945631,7838,Fall,2020,B
9945631,6257,Fall,2020,C
9945631,5455,Fall,2020,B
9945631,5991,Spring,2020,C
9945631,6491,Spring,2020,B
9945631,2553,Spring,2020,C
9945631,2782,Spring,2020,B
9945631,3929,Fall,2021,A
9945631,8966,Fall,2021,C
9945631,7532,Fall,2021,C
9945631,3966,Fall,2021,B
5559637,5439,Spring,2017,C
5559637,4794,Spring,2017,B
5559637,2968,Spring,2017,C
5559637,9885,Spring,2017,C
5559637,6782,Fall,2018,C
5559637,9617,Fall,2018,B
5559637,1485,Fall,2018,A
5559637,6192,Fall,2018,B
5559637,2155,Spring,2018,A
5559637,2587,Spring,2018,A
5559637,9524,Spring,2018,C
5559637,4654,Spring,2018,C
5559637,2732,Fall,2019,B
5559637,7995,Fall,2019,C
5559637,7993,Fall,2019,A
5559637,7178,Fall,2019,C
5559637,6577,Spring,2019,B
5559637,8897,Spring,2019,B
5559637,2159,Spring,2019,C
5559637,3261,Spring,2019,B
5559637,6139,Fall,2020,B
5559637,5445,Fall,2020,C
5559637,8159,Fall,2020,C
5559637,4466,Fall,2020,C
5559637,2615,Spring,2020,A
5559637,5475,Spring,2020,C
5559637,3765,Spring,2020,B
5559637,1821,Spring,2020,C
5559637,1548,Fall,2021,A
5559637,8823,Fall,2021,C
5559637,2255,Fall,2021,C
5559637,9585,Fall,2021,A
4696226,5498,Spring,2020,B
4696226,4962,Spring,2020,B
4696226,3523,Spring,2020,A
4696226,9427,Spring,2020,C
4696226,3929,Fall,2021,B
4696226,7847,Fall,2021,B
4696226,5443,Fall,2021,A
4696226,1121,Fall,2021,B
8417628,7174,Spring,2018,A
8417628,6489,Spring,2018,A
8417628,8166,Spring,2018,B
8417628,3977,Spring,2018,C
8417628,7952,Fall,2019,B
8417628,4611,Fall,2019,C
8417628,9949,Fall,2019,C
8417628,9251,Fall,2019,C
8417628,9283,Spring,2019,A
8417628,3389,Spring,2019,B
8417628,8924,Spring,2019,C
8417628,2241,Spring,2019,A
8417628,3488,Fall,2020,C
8417628,6745,Fall,2020,A
8417628,3612,Fall,2020,B
8417628,9361,Fall,2020,C
8417628,4176,Spring,2020,B
8417628,4899,Spring,2020,C
8417628,1253,Spring,2020,A
8417628,7253,Spring,2020,C
8417628,2624,Fall,2021,A
8417628,4285,Fall,2021,B
8417628,5363,Fall,2021,A
8417628,7817,Fall,2021,C
1912567,2114,Spring,2019,A
1912567,1291,Spring,2019,B
1912567,8946,Spring,2019,B
1912567,3839,Spring,2019,A
1912567,3529,Fall,2020,A
1912567,6195,Fall,2020,A
1912567,1748,Fall,2020,B
1912567,8593,Fall,2020,B
1912567,8314,Spring,2020,C
1912567,9442,Spring,2020,B
1912567,8611,Spring,2020,B
1912567,5641,Spring,2020,C
1912567,9515,Fall,2021,B
1912567,3353,Fall,2021,B
1912567,1335,Fall,2021,B
1912567,8389,Fall,2021,B
3587512,1279,Spring,2019,B
3587512,4523,Spring,2019,B
3587512,2295,Spring,2019,A
3587512,5687,Spring,2019,C
3587512,7499,Fall,2020,B
3587512,6811,Fall,2020,B
3587512,4858,Fall,2020,C
3587512,7411,Fall,2020,B
3587512,9948,Spring,2020,B
3587512,3517,Spring,2020,C
3587512,7731,Spring,2020,C
3587512,3239,Spring,2020,A
3587512,5618,Fall,2021,A
3587512,7716,Fall,2021,C
3587512,5896,Fall,2021,A
3587512,7488,Fall,2021,A
6344423,9392,Spring,2018,A
6344423,9754,Spring,2018,C
6344423,5427,Spring,2018,A
6344423,7923,Spring,2018,B
6344423,3135,Fall,2019,C
6344423,3682,Fall,2019,B
6344423,9346,Fall,2019,B
6344423,3564,Fall,2019,A
6344423,3131,Spring,2019,B
6344423,7652,Spring,2019,A
6344423,5592,Spring,2019,A
6344423,2346,Spring,2019,B
6344423,2763,Fall,2020,A
6344423,5385,Fall,2020,B
6344423,5971,Fall,2020,A
6344423,6359,Fall,2020,B
6344423,8661,Spring,2020,B
6344423,1715,Spring,2020,A
6344423,2765,Spring,2020,A
6344423,6844,Spring,2020,A
6344423,5798,Fall,2021,B
6344423,2432,Fall,2021,A
6344423,6177,Fall,2021,A
6344423,6511,Fall,2021,B
5745199,5187,Spring,2018,B
5745199,4486,Spring,2018,A
5745199,8621,Spring,2018,C
5745199,2877,Spring,2018,B
5745199,2367,Fall,2019,A
5745199,7632,Fall,2019,C
5745199,8323,Fall,2019,C
5745199,5954,Fall,2019,B
5745199,4471,Spring,2019,A
5745199,7169,Spring,2019,A
5745199,3464,Spring,2019,A
5745199,2784,Spring,2019,A
5745199,3993,Fall,2020,B
5745199,8564,Fall,2020,B
5745199,6567,Fall,2020,B
5745199,5662,Fall,2020,A
5745199,5611,Spring,2020,B
5745199,1168,Spring,2020,A
5745199,1893,Spring,2020,B
5745199,7569,Spring,2020,B
5745199,7271,Fall,2021,C
5745199,5217,Fall,2021,A
5745199,8496,Fall,2021,A
5745199,4442,Fall,2021,C
1856843,1452,Spring,2020,C
1856843,5391,Spring,2020,A
1856843,4914,Spring,2020,C
1856843,5784,Spring,2020,C
1856843,5488,Fall,2021,B
1856843,7377,Fall,2021,A
1856843,2392,Fall,2021,B
1856843,9342,Fall,2021,C
3848847,6231,Spring,2019,B
3848847,1287,Spring,2019,A
3848847,1683,Spring,2019,A
3848847,2859,Spring,2019,A
3848847,7693,Fall,2020,A
3848847,4276,Fall,2020,C
3848847,4145,Fall,2020,B
3848847,4372,Fall,2020,C
3848847,2528,Spring,2020,B
3848847,2171,Spring,2020,A
3848847,9717,Spring,2020,C
3848847,2576,Spring,2020,A
3848847,1893,Fall,2021,A
3848847,6861,Fall,2021,A
3848847,5549,Fall,2021,B
3848847,8338,Fall,2021,C
1155476,9538,Spring,2020,C
1155476,8158,Spring,2020,A
1155476,1467,Spring,2020,B
1155476,2811,Spring,2020,A
1155476,4586,Fall,2021,C
1155476,3398,Fall,2021,B
1155476,5168,Fall,2021,A
1155476,7898,Fall,2021,B
7397625,8477,Spring,2019,A
7397625,7724,Spring,2019,C
7397625,9312,Spring,2019,B
7397625,6369,Spring,2019,C
7397625,5767,Fall,2020,A
7397625,1665,Fall,2020,A
7397625,2457,Fall,2020,B
7397625,9114,Fall,2020,A
7397625,6898,Spring,2020,C
7397625,2535,Spring,2020,C
7397625,6512,Spring,2020,A
7397625,7835,Spring,2020,C
7397625,1197,Fall,2021,A
7397625,2469,Fall,2021,C
7397625,4148,Fall,2021,C
7397625,2354,Fall,2021,A
1452996,6982,Spring,2020,A
1452996,4499,Spring,2020,B
1452996,1534,Spring,2020,A
1452996,9927,Spring,2020,C
1452996,7712,Fall,2021,A
1452996,3461,Fall,2021,C
1452996,6441,Fall,2021,C
1452996,4535,Fall,2021,A
3188958,7263,Spring,2020,B
3188958,3956,Spring,2020,A
3188958,9855,Spring,2020,C
3188958,9475,Spring,2020,B
3188958,5281,Fall,2021,C
3188958,5877,Fall,2021,B
3188958,4422,Fall,2021,B
3188958,7139,Fall,2021,C
3291376,5178,Spring,2020,A
3291376,6745,Spring,2020,B
3291376,5932,Spring,2020,B
3291376,4666,Spring,2020,B
3291376,8687,Fall,2021,A
3291376,2337,Fall,2021,A
3291376,7365,Fall,2021,A
3291376,3699,Fall,2021,B
6731727,6289,Spring,2019,B
6731727,8962,Spring,2019,A
6731727,4444,Spring,2019,B
6731727,7816,Spring,2019,A
6731727,7866,Fall,2020,A
6731727,7129,Fall,2020,C
6731727,3795,Fall,2020,C
6731727,3631,Fall,2020,A
6731727,9866,Spring,2020,A
6731727,8163,Spring,2020,B
6731727,7816,Spring,2020,A
6731727,2557,Spring,2020,C
6731727,6815,Fall,2021,B
6731727,7241,Fall,2021,C
6731727,4938,Fall,2021,C
6731727,6994,Fall,2021,A
4659837,4926,Spring,2020,C
4659837,2683,Spring,2020,C
4659837,7249,Spring,2020,B
4659837,5816,Spring,2020,A
4659837,9329,Fall,2021,C
4659837,2992,Fall,2021,A
4659837,4413,Fall,2021,C
4659837,7739,Fall,2021,A
8782134,7113,Spring,2020,C
8782134,1336,Spring,2020,B
8782134,6456,Spring,2020,C
8782134,6555,Spring,2020,A
8782134,4218,Fall,2021,A
8782134,5183,Fall,2021,C
8782134,5369,Fall,2021,C
8782134,6966,Fall,2021,B
8839818,7988,Spring,2019,C
8839818,9223,Spring,2019,A
8839818,2524,Spring,2019,A
8839818,4364,Spring,2019,C
8839818,3385,Fall,2020,C
8839818,7356,Fall,2020,A
8839818,6399,Fall,2020,C
8839818,6585,Fall,2020,A
8839818,5787,Spring,2020,A
8839818,3655,Spring,2020,C
8839818,6355,Spring,2020,C
8839818,5729,Spring,2020,B
8839818,3653,Fall,2021,A
8839818,5936,Fall,2021,B
8839818,2794,Fall,2021,B
8839818,7311,Fall,2021,C
9467628,4659,Spring,2020,A
9467628,4153,Spring,2020,C
9467628,9514,Spring,2020,C
9467628,1645,Spring,2020,B
9467628,5768,Fall,2021,C
9467628,5248,Fall,2021,C
9467628,9456,Fall,2021,C
9467628,8489,Fall,2021,A
2476688,3587,Spring,2020,A
2476688,6239,Spring,2020,B
2476688,8587,Spring,2020,B
2476688,6413,Spring,2020,C
2476688,8957,Fall,2021,B
2476688,6469,Fall,2021,A
2476688,3772,Fall,2021,A
2476688,8197,Fall,2021,C
2258298,5118,Spring,2018,C
2258298,7898,Spring,2018,B
2258298,8469,Spring,2018,C
2258298,3775,Spring,2018,C
2258298,8924,Fall,2019,A
2258298,2318,Fall,2019,A
2258298,1689,Fall,2019,A
2258298,8341,Fall,2019,A
2258298,6174,Spring,2019,A
2258298,2891,Spring,2019,A
2258298,8931,Spring,2019,C
2258298,4196,Spring,2019,B
2258298,1611,Fall,2020,C
2258298,6152,Fall,2020,C
2258298,2199,Fall,2020,B
2258298,9124,Fall,2020,C
2258298,2152,Spring,2020,C
2258298,8391,Spring,2020,C
2258298,1253,Spring,2020,B
2258298,1944,Spring,2020,C
2258298,7211,Fall,2021,A
2258298,6258,Fall,2021,C
2258298,6437,Fall,2021,A
2258298,4372,Fall,2021,A
3252281,4787,Spring,2017,A
3252281,8677,Spring,2017,B
